Date and time,Mode,Distance,Duration,Price
2022-10-30 14:08,Metro,6.0,0.09,8.0
2022-01-14 18:35,Metro,3.6,0.06,4.0
2022-06-11 20:42,Metro,7.8,0.24,8.0
2022-11-22 16:31,Metro,1.4,0.02,4.0
2022-10-12 17:15,Metro,2.2,0.04,4.0
2022-08-14 23:49,Metro,4.8,0.07,8.0
2022-02-12 11:06,Metro,1.6,0.03,4.0
2022-11-09 12:53,Metro,3.7,0.06,4.0
2022-06-22 16:38,Metro,4.7,0.05,8.0
2022-04-12 09:27,Metro,6.2,0.11,8.0
2022-02-27 23:51,Metro,1.1,0.02,2.0
2022-08-05 12:30,Metro,0.9,0.01,2.0
2022-10-06 21:19,Metro,7.8,0.1,8.0
2022-03-26 22:38,Metro,5.1,0.07,8.0
2022-05-28 21:47,Metro,1.7,0.03,4.0
2022-01-24 13:11,Metro,3.4,0.04,4.0
2022-10-02 14:46,Metro,1.5,0.02,4.0
2022-08-14 16:53,Metro,5.3,0.15,8.0
2022-12-16 22:44,Metro,3.8,0.07,4.0
2022-01-19 17:36,Metro,1.5,0.03,4.0
2022-07-27 15:18,Metro,2.2,0.05,4.0
2022-04-01 09:19,Metro,7.3,0.15,8.0
2022-02-14 11:33,Metro,8.0,0.12,8.0
2022-11-19 21:57,Metro,3.6,0.06,4.0
2022-06-29 16:03,Metro,8.4,0.13,8.0
2022-09-08 14:17,Metro,5.6,0.08,8.0
2022-10-26 21:41,Metro,3.8,0.05,4.0
2022-03-31 07:13,Metro,0.6,0.01,2.0
2022-04-22 18:44,Metro,8.4,0.17,8.0
2022-11-24 15:38,Metro,4.3,0.05,8.0
2022-10-31 18:59,Metro,2.5,0.05,4.0
2022-05-17 08:18,Metro,4.0,0.06,4.0
2022-02-23 11:03,Metro,1.0,0.02,2.0
2022-03-04 21:38,Metro,4.1,0.06,4.0
2022-09-03 20:16,Metro,0.7,0.01,2.0
2022-06-15 21:16,Metro,6.2,0.1,8.0
2022-10-19 18:09,Metro,1.5,0.02,4.0
2022-03-26 22:32,Metro,1.8,0.02,4.0
2022-07-22 16:02,Metro,3.1,0.03,4.0
2022-01-31 20:23,Metro,2.1,0.03,4.0
2022-12-26 07:41,Metro,1.3,0.03,2.0
2022-01-18 06:39,Metro,0.9,0.01,2.0
2022-12-13 19:38,Metro,3.0,0.05,4.0
2022-09-09 17:57,Metro,5.5,0.08,8.0
2022-10-19 18:21,Metro,4.5,0.09,8.0
2022-07-30 14:31,Metro,3.8,0.08,4.0
2022-09-10 20:07,Metro,2.8,0.05,4.0
2022-11-05 22:11,Metro,1.5,0.02,4.0
2022-12-20 18:30,Metro,3.5,0.06,4.0
2022-01-20 20:44,Metro,1.7,0.03,4.0
2022-12-05 19:18,Metro,1.5,0.02,4.0
2022-04-22 22:06,Metro,3.7,0.08,4.0
2022-08-05 23:34,Metro,4.4,0.12,8.0
2022-02-05 07:19,Metro,1.8,0.03,4.0
2022-03-29 15:25,Metro,2.3,0.04,4.0
2022-03-24 22:39,Metro,4.2,0.06,8.0
2022-04-07 06:47,Metro,4.9,0.06,8.0
2022-05-14 15:57,Metro,6.5,0.07,8.0
2022-07-08 09:00,Metro,3.5,0.06,4.0
2022-08-20 21:03,Metro,3.6,0.04,4.0
2022-04-01 19:05,Metro,2.2,0.03,4.0
2022-01-29 22:34,Metro,6.4,0.09,8.0
2022-06-03 11:51,Metro,7.8,0.09,8.0
2022-03-08 14:04,Metro,2.2,0.03,4.0
2022-10-13 18:41,Metro,1.2,0.02,2.0
2022-01-04 18:25,Metro,2.1,0.02,4.0
2022-11-21 14:58,Metro,3.6,0.04,4.0
2022-06-07 12:33,Metro,5.0,0.11,8.0
2022-04-27 18:30,Metro,5.4,0.07,8.0
2022-09-28 19:07,Metro,5.1,0.07,8.0
2022-06-23 19:09,Metro,7.7,0.11,8.0
2022-01-19 16:40,Metro,4.5,0.08,8.0
2022-05-07 23:57,Metro,8.0,0.12,8.0
2022-01-19 17:22,Metro,0.8,0.01,2.0
2022-10-25 08:49,Metro,4.5,0.07,8.0
2022-11-01 10:56,Metro,1.1,0.02,2.0
2022-03-23 22:17,Metro,6.6,0.11,8.0
2022-06-28 08:10,Metro,7.2,0.12,8.0
2022-05-02 11:07,Metro,1.7,0.04,4.0
2022-07-19 22:58,Metro,3.0,0.06,4.0
2022-01-05 20:42,Metro,6.4,0.09,8.0
2022-02-25 17:59,Metro,4.8,0.06,8.0
2022-03-26 15:53,Metro,4.2,0.08,8.0
2022-12-11 11:53,Metro,3.9,0.05,4.0
2022-07-01 20:37,Metro,3.6,0.05,4.0
2022-03-22 19:11,Metro,9.2,0.12,8.0
2022-03-17 22:34,Metro,5.0,0.13,8.0
2022-12-31 22:30,Metro,4.9,0.05,8.0
2022-01-24 08:33,Metro,4.7,0.05,8.0
2022-12-06 14:23,Metro,1.9,0.03,4.0
2022-12-04 21:59,Metro,1.8,0.04,4.0
2022-12-19 18:38,Metro,3.8,0.04,4.0
2022-01-05 18:37,Metro,7.2,0.08,8.0
2022-04-04 22:23,Metro,3.9,0.04,4.0
2022-12-30 20:44,Metro,1.5,0.02,4.0
2022-05-09 09:30,Metro,1.2,0.02,2.0
2022-06-14 09:46,Metro,3.3,0.05,4.0
2022-07-12 18:52,Metro,6.7,0.09,8.0
2022-10-27 13:45,Metro,3.2,0.04,4.0
2022-05-25 20:58,Metro,3.1,0.05,4.0
2022-10-31 17:37,Metro,3.6,0.04,4.0
2022-10-07 09:16,Metro,2.4,0.04,4.0
2022-03-29 17:24,Metro,8.4,0.14,8.0
2022-09-09 13:31,Metro,2.3,0.02,4.0
2022-08-10 15:57,Metro,2.9,0.05,4.0
2022-01-15 09:14,Metro,1.7,0.03,4.0
2022-04-22 21:45,Metro,1.0,0.02,2.0
2022-11-14 22:02,Metro,3.5,0.05,4.0
2022-06-23 11:31,Metro,2.3,0.03,4.0
2022-11-22 18:43,Metro,5.6,0.08,8.0
2022-02-10 14:05,Metro,3.3,0.04,4.0
2022-10-16 15:59,Metro,0.4,0.01,2.0
2022-09-13 18:38,Metro,4.9,0.07,8.0
2022-10-19 09:38,Metro,8.2,0.35,8.0
2022-09-28 14:49,Metro,3.3,0.06,4.0
2022-09-17 22:16,Metro,3.8,0.04,4.0
2022-03-10 16:21,Metro,5.2,0.07,8.0
2022-01-06 16:23,Metro,2.0,0.05,4.0
2022-12-27 19:47,Metro,2.0,0.02,4.0
2022-12-09 16:55,Metro,7.1,0.12,8.0
2022-12-20 08:55,Metro,6.7,0.11,8.0
2022-05-31 11:00,Metro,3.0,0.04,4.0
2022-01-14 19:18,Metro,1.7,0.03,4.0
2022-11-28 20:50,Metro,3.9,0.05,4.0
2022-09-16 06:58,Metro,0.7,0.01,2.0
2022-07-24 10:17,Metro,5.9,0.08,8.0
2022-10-06 08:33,Metro,1.0,0.01,2.0
2022-07-12 18:28,Metro,4.6,0.07,8.0
2022-03-29 07:56,Metro,3.2,0.04,4.0
2022-02-09 19:19,Metro,1.4,0.02,2.0
2022-05-26 09:33,Metro,1.9,0.02,4.0
2022-06-17 18:46,Metro,5.6,0.07,8.0
2022-11-18 20:32,Metro,6.3,0.09,8.0
2022-06-23 18:18,Metro,5.0,0.06,8.0
2022-05-25 19:43,Metro,2.6,0.04,4.0
2022-03-04 19:17,Metro,1.1,0.03,2.0
2022-11-18 18:21,Metro,3.1,0.05,4.0
2022-04-11 19:18,Metro,2.6,0.05,4.0
2022-12-03 13:57,Metro,9.2,0.11,8.0
2022-04-22 21:51,Metro,6.9,0.11,8.0
2022-11-21 08:10,Metro,8.4,0.26,8.0
2022-02-16 16:21,Metro,2.2,0.03,4.0
2022-03-13 19:04,Metro,5.4,0.1,8.0
2022-11-09 21:28,Metro,6.1,0.11,8.0
2022-02-08 20:13,Metro,3.5,0.1,4.0
2022-07-03 19:54,Metro,3.8,0.06,4.0
2022-03-05 20:28,Metro,0.8,0.01,2.0
2022-09-25 11:15,Metro,3.9,0.05,4.0
2022-03-03 18:17,Metro,1.3,0.02,2.0
2022-04-09 09:13,Metro,2.3,0.04,4.0
2022-04-11 08:10,Metro,4.8,0.09,8.0
2022-02-12 06:07,Metro,5.1,0.14,8.0
2022-03-18 18:14,Metro,2.7,0.03,4.0
2022-02-21 14:13,Metro,2.9,0.04,4.0
2022-02-04 09:10,Metro,4.3,0.12,8.0
2022-05-05 19:40,Metro,2.2,0.05,4.0
2022-11-18 08:33,Metro,6.7,0.13,8.0
2022-03-13 22:11,Metro,2.0,0.03,4.0
2022-10-25 08:28,Metro,7.8,0.09,8.0
2022-11-02 16:32,Metro,3.6,0.07,4.0
2022-10-13 17:49,Metro,2.3,0.04,4.0
2022-08-04 09:12,Metro,4.2,0.06,8.0
2022-04-02 16:08,Metro,3.7,0.07,4.0
2022-03-23 20:13,Metro,2.8,0.04,4.0
2022-07-01 22:21,Metro,7.9,0.14,8.0
2022-08-24 12:10,Metro,7.9,0.08,8.0
2022-11-07 10:37,Metro,3.3,0.04,4.0
2022-12-04 11:32,Metro,5.9,0.1,8.0
2022-03-29 10:44,Metro,6.3,0.08,8.0
2022-02-10 22:04,Metro,2.8,0.04,4.0
2022-01-21 11:39,Metro,4.2,0.06,8.0
2022-03-20 18:33,Metro,2.2,0.02,4.0
2022-11-24 21:34,Metro,1.2,0.03,2.0
2022-08-29 10:16,Metro,1.8,0.05,4.0
2022-02-10 11:16,Metro,7.6,0.15,8.0
2022-10-31 20:23,Metro,3.4,0.05,4.0
2022-02-27 12:21,Metro,8.7,0.13,8.0
2022-02-27 14:37,Metro,3.1,0.04,4.0
2022-01-11 18:36,Metro,1.0,0.01,2.0
2022-12-22 10:21,Metro,8.4,0.15,8.0
2022-07-05 19:31,Metro,3.3,0.06,4.0
2022-09-30 22:56,Metro,2.9,0.05,4.0
2022-12-18 18:58,Metro,5.7,0.07,8.0
2022-05-29 14:35,Metro,6.4,0.11,8.0
2022-11-01 17:11,Metro,2.1,0.04,4.0
2022-06-13 08:08,Metro,3.4,0.07,4.0
2022-12-25 14:36,Metro,7.8,0.13,8.0
2022-01-30 20:21,Metro,3.0,0.07,4.0
2022-11-18 18:39,Metro,8.9,0.27,8.0
2022-04-08 22:28,Metro,3.8,0.05,4.0
2022-02-08 23:05,Metro,4.8,0.07,8.0
2022-09-22 10:15,Metro,7.5,0.13,8.0
2022-01-05 08:06,Metro,1.2,0.02,2.0
2022-02-19 20:22,Metro,5.2,0.07,8.0
2022-12-28 08:38,Metro,4.7,0.08,8.0
2022-10-27 09:52,Metro,8.6,0.17,8.0
2022-09-09 21:04,Metro,1.8,0.02,4.0
2022-04-13 08:36,Metro,0.3,0.01,2.0
2022-04-22 14:26,Metro,1.9,0.03,4.0
2022-03-04 20:47,Metro,2.6,0.04,4.0
2022-07-08 18:06,Metro,5.0,0.09,8.0
2022-01-27 21:57,Metro,3.1,0.04,4.0
2022-12-27 18:46,Metro,3.3,0.06,4.0
2022-03-04 19:53,Metro,7.5,0.1,8.0
2022-04-19 13:21,Metro,7.7,0.26,8.0
2022-09-05 14:45,Metro,7.7,0.1,8.0
2022-06-21 19:38,Metro,2.4,0.04,4.0
2022-10-29 20:42,Metro,8.1,0.11,8.0
2022-10-05 10:40,Metro,2.2,0.04,4.0
2022-01-21 09:05,Metro,1.6,0.02,4.0
2022-12-26 18:50,Metro,5.1,0.07,8.0
2022-09-10 14:55,Metro,4.2,0.07,8.0
2022-11-19 13:37,Metro,3.1,0.05,4.0
2022-12-20 18:15,Metro,2.2,0.04,4.0
2022-04-16 15:50,Metro,4.7,0.08,8.0
2022-01-04 21:46,Metro,4.9,0.11,8.0
2022-03-09 16:12,Metro,3.8,0.05,4.0
2022-03-26 22:09,Metro,2.0,0.04,4.0
2022-04-27 08:56,Metro,2.8,0.03,4.0
2022-03-30 21:22,Metro,1.0,0.02,2.0
2022-07-17 10:43,Metro,3.9,0.07,4.0
2022-11-25 18:38,Metro,2.6,0.05,4.0
2022-04-16 21:35,Metro,2.6,0.06,4.0
2022-12-11 11:26,Metro,1.3,0.01,2.0
2022-02-28 16:20,Metro,4.1,0.09,4.0
2022-06-16 14:23,Metro,2.6,0.03,4.0
2022-08-20 21:43,Metro,4.8,0.07,8.0
2022-12-08 21:43,Metro,8.6,0.1,8.0
2022-03-12 13:34,Metro,1.3,0.02,2.0
2022-11-21 07:03,Metro,3.4,0.05,4.0
2022-01-09 11:24,Metro,6.9,0.11,8.0
2022-04-30 12:23,Metro,1.3,0.02,2.0
2022-12-26 18:57,Metro,4.2,0.05,8.0
2022-01-28 08:30,Metro,1.4,0.02,4.0
2022-03-07 08:56,Metro,7.0,0.09,8.0
2022-03-08 17:43,Metro,5.2,0.07,8.0
2022-04-04 16:06,Metro,6.4,0.08,8.0
2022-01-14 08:26,Metro,4.9,0.08,8.0
2022-09-14 17:53,Metro,1.3,0.02,2.0
2022-08-10 15:27,Metro,1.4,0.02,4.0
2022-10-15 12:39,Metro,2.5,0.04,4.0
2022-12-30 11:57,Metro,5.6,0.08,8.0
2022-12-20 10:15,Metro,6.7,0.08,8.0
2022-12-11 21:49,Metro,6.0,0.08,8.0
2022-04-12 13:28,Metro,2.1,0.03,4.0
2022-12-04 14:13,Metro,3.5,0.04,4.0
2022-12-27 20:22,Metro,2.0,0.03,4.0
2022-01-08 13:13,Metro,3.5,0.05,4.0
2022-02-17 10:59,Metro,2.9,0.04,4.0
2022-08-13 17:32,Metro,7.9,0.11,8.0
2022-01-04 21:53,Metro,0.7,0.01,2.0
2022-10-31 18:16,Metro,3.7,0.06,4.0
2022-04-08 07:08,Metro,5.4,0.07,8.0
2022-02-17 10:06,Metro,2.2,0.03,4.0
2022-03-07 18:33,Metro,1.3,0.02,2.0
2022-01-15 12:09,Metro,5.7,0.09,8.0
2022-12-15 08:37,Metro,1.7,0.02,4.0
2022-08-29 16:59,Metro,3.3,0.04,4.0
2022-03-06 13:20,Metro,3.8,0.06,4.0
2022-05-28 20:43,Metro,2.3,0.03,4.0
2022-07-06 18:28,Metro,2.1,0.03,4.0
2022-04-18 22:54,Metro,3.7,0.05,4.0
2022-05-21 17:27,Metro,4.9,0.09,8.0
2022-08-29 08:12,Metro,3.0,0.03,4.0
2022-03-16 18:42,Metro,8.0,0.12,8.0
2022-10-28 08:22,Metro,4.9,0.07,8.0
2022-04-29 09:35,Metro,0.8,0.01,2.0
2022-04-11 10:45,Metro,2.5,0.04,4.0
2022-08-09 08:55,Metro,1.9,0.03,4.0
2022-06-25 22:39,Metro,6.0,0.09,8.0
2022-12-28 21:16,Metro,6.6,0.08,8.0
2022-07-31 18:05,Metro,0.9,0.01,2.0
2022-04-07 09:47,Metro,1.5,0.02,4.0
2022-12-30 07:23,Metro,5.1,0.11,8.0
2022-03-22 17:18,Metro,3.5,0.04,4.0
2022-10-29 15:37,Metro,2.2,0.03,4.0
2022-09-10 17:05,Metro,3.6,0.05,4.0
2022-12-15 08:18,Metro,1.9,0.03,4.0
2022-11-14 18:17,Metro,6.9,0.12,8.0
2022-12-12 17:38,Metro,5.2,0.07,8.0
2022-08-26 17:06,Metro,7.8,0.09,8.0
2022-02-01 19:00,Metro,7.8,0.11,8.0
2022-01-27 06:30,Metro,4.2,0.06,8.0
2022-02-10 22:52,Metro,3.5,0.05,4.0
2022-12-31 12:11,Metro,2.4,0.03,4.0
2022-04-13 19:19,Metro,3.7,0.05,4.0
2022-06-18 20:19,Metro,1.7,0.03,4.0
2022-04-03 07:29,Metro,4.0,0.06,4.0
2022-09-12 20:21,Metro,6.1,0.07,8.0
2022-07-18 22:33,Metro,5.5,0.1,8.0
2022-08-09 17:47,Metro,0.8,0.01,2.0
2022-05-10 15:18,Metro,3.2,0.05,4.0
2022-11-09 17:05,Metro,3.0,0.04,4.0
2022-02-28 18:08,Metro,0.9,0.01,2.0
2022-01-21 10:40,Metro,3.3,0.08,4.0
2022-11-01 19:06,Metro,1.7,0.03,4.0
2022-08-23 11:52,Metro,7.5,0.11,8.0
2022-03-31 18:58,Metro,1.1,0.02,2.0
2022-12-28 08:37,Metro,8.8,0.15,8.0
2022-04-12 13:22,Metro,6.7,0.09,8.0
2022-11-11 20:40,Metro,4.7,0.09,8.0
2022-01-23 20:52,Metro,6.4,0.12,8.0
2022-01-28 12:12,Metro,2.2,0.02,4.0
2022-05-04 18:47,Metro,5.9,0.1,8.0
2022-07-08 13:29,Metro,2.8,0.05,4.0
2022-12-12 17:46,Metro,3.1,0.05,4.0
2022-02-16 14:12,Metro,4.1,0.08,4.0
2022-03-01 18:55,Metro,5.4,0.08,8.0
2022-04-28 19:18,Metro,3.4,0.04,4.0
2022-10-25 18:24,Metro,2.5,0.03,4.0
2022-04-12 17:20,Metro,5.5,0.1,8.0
2022-11-01 10:10,Metro,2.0,0.02,4.0
2022-11-29 08:12,Metro,5.6,0.08,8.0
2022-05-09 08:27,Metro,4.1,0.06,4.0
2022-10-06 14:07,Metro,0.5,0.01,2.0
2022-05-23 09:23,Metro,4.8,0.07,8.0
2022-08-01 18:49,Metro,8.1,0.09,8.0
2022-12-26 15:58,Metro,3.7,0.04,4.0
2022-08-18 17:44,Metro,2.6,0.04,4.0
2022-07-16 22:22,Metro,0.9,0.02,2.0
2022-10-21 21:06,Metro,4.3,0.08,8.0
2022-05-16 23:39,Metro,1.5,0.03,4.0
2022-03-25 08:45,Metro,4.8,0.07,8.0
2022-08-08 15:01,Metro,7.0,0.09,8.0
2022-01-14 08:30,Metro,1.0,0.01,2.0
2022-06-08 19:08,Metro,4.7,0.08,8.0
2022-11-13 13:04,Metro,1.3,0.02,2.0
2022-11-04 18:24,Metro,6.1,0.06,8.0
2022-11-30 18:59,Metro,0.4,0.01,2.0
2022-08-10 17:18,Metro,6.9,0.1,8.0
2022-03-27 11:04,Metro,7.6,0.1,8.0
2022-06-22 21:29,Metro,0.9,0.01,2.0
2022-02-28 09:52,Metro,3.1,0.04,4.0
2022-06-24 20:30,Metro,0.6,0.01,2.0
2022-11-05 20:13,Metro,4.2,0.05,8.0
2022-01-09 09:28,Metro,6.2,0.09,8.0
2022-01-25 18:41,Metro,4.6,0.07,8.0
2022-01-30 12:01,Metro,1.8,0.02,4.0
2022-10-07 20:39,Metro,4.9,0.1,8.0
2022-08-28 14:42,Metro,3.9,0.09,4.0
2022-12-04 13:23,Metro,5.0,0.09,8.0
2022-12-02 17:50,Metro,8.7,0.18,8.0
2022-07-19 11:48,Metro,3.7,0.08,4.0
2022-02-21 19:28,Metro,7.2,0.08,8.0
2022-07-18 19:55,Metro,0.6,0.01,2.0
2022-10-02 18:13,Metro,3.2,0.06,4.0
2022-02-14 21:20,Metro,4.8,0.09,8.0
2022-08-09 14:37,Metro,5.5,0.08,8.0
2022-03-19 22:41,Metro,4.2,0.07,8.0
2022-05-22 10:58,Metro,7.0,0.1,8.0
2022-10-12 20:54,Metro,3.8,0.04,4.0
2022-06-21 08:46,Metro,1.8,0.02,4.0
2022-12-29 09:14,Metro,1.0,0.02,2.0
2022-02-14 18:21,Metro,3.2,0.06,4.0
2022-05-28 13:10,Metro,1.9,0.03,4.0
2022-05-19 11:45,Metro,5.5,0.06,8.0
2022-11-02 16:47,Metro,6.8,0.19,8.0
2022-07-18 19:06,Metro,1.8,0.03,4.0
2022-12-14 07:34,Metro,3.9,0.05,4.0
2022-04-09 18:29,Metro,2.4,0.04,4.0
2022-10-20 11:28,Metro,2.4,0.03,4.0
2022-11-28 21:36,Metro,3.9,0.05,4.0
2022-12-16 19:27,Metro,7.2,0.14,8.0
2022-08-25 07:24,Metro,7.2,0.12,8.0
2022-04-11 20:33,Metro,5.7,0.08,8.0
2022-08-20 15:17,Metro,2.1,0.03,4.0
2022-05-22 15:13,Metro,6.4,0.09,8.0
2022-05-05 15:34,Metro,6.0,0.09,8.0
2022-01-14 18:29,Metro,1.9,0.02,4.0
2022-11-16 11:11,Metro,2.5,0.04,4.0
2022-06-19 21:53,Metro,3.0,0.06,4.0
2022-11-05 21:39,Metro,2.8,0.04,4.0
2022-01-14 08:21,Metro,0.3,0.01,2.0
2022-11-09 15:45,Metro,6.2,0.11,8.0
2022-04-26 21:36,Metro,2.9,0.04,4.0
2022-03-09 08:47,Metro,4.0,0.11,4.0
2022-09-19 09:37,Metro,0.7,0.01,2.0
2022-08-08 19:22,Metro,6.3,0.12,8.0
2022-05-16 19:08,Metro,1.9,0.03,4.0
2022-04-24 21:10,Metro,5.9,0.09,8.0
2022-06-22 19:26,Metro,2.1,0.03,4.0
2022-07-01 10:29,Metro,6.4,0.07,8.0
2022-08-21 07:59,Metro,7.0,0.11,8.0
2022-09-08 19:40,Metro,0.6,0.01,2.0
2022-06-14 20:18,Metro,6.7,0.08,8.0
2022-01-06 23:10,Metro,6.1,0.08,8.0
2022-01-31 16:38,Metro,5.4,0.08,8.0
2022-12-03 20:23,Metro,1.4,0.02,4.0
2022-12-19 19:46,Metro,6.2,0.07,8.0
2022-11-30 19:59,Metro,2.2,0.04,4.0
2022-05-10 22:31,Metro,3.4,0.06,4.0
2022-07-10 16:09,Metro,0.6,0.01,2.0
2022-10-16 16:33,Metro,2.1,0.03,4.0
2022-01-23 07:36,Metro,5.9,0.06,8.0
2022-10-05 23:46,Metro,4.8,0.08,8.0
2022-05-02 17:01,Metro,3.6,0.05,4.0
2022-03-14 17:35,Metro,5.9,0.09,8.0
2022-12-05 19:21,Metro,4.4,0.05,8.0
2022-03-31 12:22,Metro,3.5,0.06,4.0
2022-07-21 18:06,Metro,7.9,0.11,8.0
2022-12-26 20:28,Metro,1.0,0.01,2.0
2022-01-31 08:17,Metro,1.3,0.02,2.0
2022-06-02 18:24,Metro,5.9,0.07,8.0
2022-12-29 07:06,Metro,4.8,0.08,8.0
2022-05-25 16:56,Metro,5.4,0.07,8.0
2022-10-07 21:39,Metro,1.6,0.02,4.0
2022-12-02 09:44,Metro,4.1,0.05,8.0
2022-01-03 19:43,Metro,7.4,0.13,8.0
2022-07-04 08:24,Metro,4.5,0.06,8.0
2022-01-03 09:10,Metro,7.8,0.13,8.0
2022-06-07 18:05,Metro,4.6,0.05,8.0
2022-04-21 11:12,Metro,7.4,0.12,8.0
2022-05-21 10:57,Metro,2.8,0.04,4.0
2022-06-16 19:45,Metro,5.6,0.16,8.0
2022-08-31 23:11,Metro,2.0,0.03,4.0
2022-04-06 16:23,Metro,4.6,0.06,8.0
2022-11-29 07:03,Metro,4.6,0.05,8.0
2022-01-13 10:02,Metro,1.2,0.02,2.0
2022-03-13 10:51,Metro,5.7,0.07,8.0
2022-01-21 09:27,Metro,2.1,0.03,4.0
2022-02-09 18:51,Metro,2.5,0.03,4.0
2022-01-29 21:56,Metro,5.3,0.09,8.0
2022-08-22 19:15,Metro,4.8,0.07,8.0
2022-05-23 21:32,Metro,1.8,0.02,4.0
2022-05-23 16:29,Metro,4.8,0.11,8.0
2022-12-03 22:13,Metro,0.8,0.01,2.0
2022-11-04 17:48,Metro,1.5,0.02,4.0
2022-06-11 16:32,Metro,7.0,0.09,8.0
2022-11-18 11:32,Metro,8.3,0.11,8.0
2022-08-27 14:54,Metro,5.5,0.08,8.0
2022-08-11 20:13,Metro,6.4,0.1,8.0
2022-06-01 19:24,Metro,6.9,0.08,8.0
2022-02-11 11:52,Metro,4.5,0.06,8.0
2022-04-09 13:25,Metro,4.5,0.1,8.0
2022-09-12 21:59,Metro,2.9,0.05,4.0
2022-09-28 12:42,Metro,1.3,0.01,2.0
2022-01-18 20:44,Metro,4.7,0.07,8.0
2022-10-14 21:52,Metro,4.2,0.06,8.0
2022-03-14 15:42,Metro,2.7,0.05,4.0
2022-01-20 20:02,Metro,3.8,0.07,4.0
2022-01-07 21:40,Metro,3.9,0.05,4.0
2022-03-14 20:59,Metro,3.7,0.05,4.0
2022-01-29 09:06,Metro,6.1,0.08,8.0
2022-01-28 20:15,Metro,1.6,0.02,4.0
2022-12-28 17:13,Metro,4.6,0.08,8.0
2022-01-12 18:24,Metro,2.0,0.03,4.0
2022-10-21 12:04,Metro,4.8,0.06,8.0
2022-10-14 17:15,Metro,5.8,0.11,8.0
2022-01-17 19:42,Metro,5.7,0.07,8.0
2022-06-28 21:53,Metro,2.4,0.03,4.0
2022-02-18 09:42,Metro,5.2,0.1,8.0
2022-04-01 23:42,Metro,1.7,0.03,4.0
2022-07-24 17:21,Metro,4.4,0.07,8.0
2022-10-13 17:09,Metro,3.8,0.05,4.0
2022-11-25 21:28,Metro,4.5,0.09,8.0
2022-08-01 19:32,Metro,2.0,0.04,4.0
2022-08-20 15:42,Metro,3.7,0.06,4.0
2022-10-29 22:44,Metro,6.8,0.09,8.0
2022-04-09 20:03,Metro,8.3,0.12,8.0
2022-01-01 22:42,Metro,3.2,0.06,4.0
2022-08-11 22:17,Metro,3.2,0.08,4.0
2022-10-19 19:54,Metro,2.8,0.03,4.0
2022-07-26 18:03,Metro,0.4,0.01,2.0
2022-04-12 20:19,Metro,2.8,0.05,4.0
2022-12-22 08:51,Metro,3.5,0.05,4.0
2022-04-07 10:07,Metro,7.3,0.09,8.0
2022-02-07 20:48,Metro,3.4,0.04,4.0
2022-03-19 23:31,Metro,1.4,0.02,4.0
2022-09-21 10:12,Metro,1.3,0.02,2.0
2022-12-12 15:30,Metro,5.7,0.11,8.0
2022-05-28 13:42,Metro,3.0,0.05,4.0
2022-01-14 18:22,Metro,2.7,0.05,4.0
2022-09-14 18:54,Metro,4.8,0.06,8.0
2022-12-09 09:57,Metro,3.3,0.04,4.0
2022-05-18 15:15,Metro,0.8,0.01,2.0
2022-05-21 15:52,Metro,4.1,0.08,4.0
2022-09-30 23:55,Metro,6.3,0.12,8.0
2022-01-13 17:17,Metro,4.2,0.05,8.0
2022-02-15 12:22,Metro,5.2,0.08,8.0
2022-12-27 20:47,Metro,0.7,0.01,2.0
2022-01-03 19:23,Metro,3.9,0.07,4.0
2022-03-18 08:23,Metro,6.1,0.06,8.0
2022-08-08 09:51,Metro,1.6,0.02,4.0
2022-06-10 17:04,Metro,1.2,0.02,2.0
2022-05-23 08:46,Metro,2.7,0.04,4.0
2022-05-24 08:58,Metro,4.8,0.07,8.0
2022-12-20 17:56,Metro,4.6,0.06,8.0
2022-09-27 17:33,Metro,5.2,0.19,8.0
2022-09-18 10:07,Metro,7.3,0.18,8.0
2022-09-17 21:22,Metro,1.5,0.03,4.0
2022-06-13 11:58,Metro,4.3,0.07,8.0
2022-05-25 10:06,Metro,7.3,0.11,8.0
2022-04-10 14:16,Metro,4.2,0.08,8.0
2022-09-21 18:30,Metro,5.4,0.08,8.0
2022-12-16 14:14,Metro,4.4,0.06,8.0
2022-02-01 13:33,Metro,4.2,0.06,8.0
2022-05-05 22:15,Metro,4.4,0.06,8.0
2022-11-08 18:46,Metro,2.6,0.06,4.0
2022-10-02 15:20,Metro,5.3,0.08,8.0
2022-08-28 06:05,Metro,2.4,0.03,4.0
2022-07-11 08:22,Metro,3.8,0.04,4.0
2022-03-09 17:45,Metro,5.8,0.06,8.0
2022-01-15 14:32,Metro,4.1,0.09,4.0
2022-09-28 13:25,Metro,5.0,0.08,8.0
2022-07-07 17:59,Metro,2.8,0.04,4.0
2022-06-29 17:09,Metro,6.1,0.13,8.0
2022-05-26 09:27,Metro,2.4,0.03,4.0
2022-01-22 18:40,Metro,5.5,0.07,8.0
2022-04-14 09:40,Metro,4.8,0.07,8.0
2022-12-29 21:03,Metro,6.7,0.08,8.0
2022-10-15 17:59,Metro,5.2,0.08,8.0
2022-03-24 18:51,Metro,8.7,0.14,8.0
2022-10-27 19:00,Metro,7.8,0.13,8.0
2022-02-03 11:07,Metro,6.4,0.1,8.0
2022-07-27 16:48,Metro,7.6,0.1,8.0
2022-07-27 18:40,Metro,0.3,0.01,2.0
2022-01-20 13:53,Metro,5.6,0.11,8.0
